the minbytes is 67108864, maxbytes is 67108864, iters is 5, warmup_iters is 2
data_size(Bytes): | aveg_time(us): | alg_bandwidth(GB/s): | check_result:
67108864          | 605.90         | 110.75824            | NULL
67108864          | 606.45         | 110.65816            | NULL
67108864          | 605.92         | 110.75605            | NULL
67108864          | 605.37         | 110.85631            | NULL
67108864          | 605.90         | 110.75824            | NULL
67108864          | 606.11         | 110.72023            | NULL
67108864          | 606.28         | 110.68883            | NULL
67108864          | 605.68         | 110.79848            | NULL
67108864          | 605.29         | 110.87023            | NULL
67108864          | 605.84         | 110.76994            | NULL
67108864          | 606.82         | 110.59105            | NULL
67108864          | 605.74         | 110.78823            | NULL
67108864          | 605.70         | 110.79482            | NULL
67108864          | 606.26         | 110.69394            | NULL
67108864          | 605.71         | 110.79409            | NULL
67108864          | 605.12         | 110.90175            | NULL
67108864          | 605.73         | 110.79042            | NULL
67108864          | 605.24         | 110.87903            | NULL
67108864          | 606.60         | 110.63043            | NULL
67108864          | 605.71         | 110.79336            | NULL
67108864          | 605.26         | 110.87536            | NULL
67108864          | 605.93         | 110.75313            | NULL
67108864          | 605.63         | 110.80872            | NULL
67108864          | 606.04         | 110.73339            | NULL
67108864          | 605.94         | 110.75167            | NULL
67108864          | 605.88         | 110.76190            | NULL
67108864          | 605.91         | 110.75751            | NULL
67108864          | 605.17         | 110.89295            | NULL
67108864          | 606.00         | 110.73997            | NULL
67108864          | 605.46         | 110.84020            | NULL
67108864          | 606.13         | 110.71659            | NULL
67108864          | 606.00         | 110.73997            | NULL
67108864          | 605.78         | 110.78019            | NULL
67108864          | 606.38         | 110.67057            | NULL
67108864          | 606.00         | 110.74143            | NULL
67108864          | 605.74         | 110.78750            | NULL
67108864          | 605.48         | 110.83654            | NULL
67108864          | 605.94         | 110.75240            | NULL
67108864          | 606.19         | 110.70563            | NULL
67108864          | 605.53         | 110.82702            | NULL
67108864          | 606.50         | 110.64867            | NULL
67108864          | 606.26         | 110.69321            | NULL
67108864          | 605.78         | 110.78019            | NULL
67108864          | 605.66         | 110.80286            | NULL
67108864          | 606.30         | 110.68518            | NULL
67108864          | 606.18         | 110.70855            | NULL
67108864          | 606.05         | 110.73120            | NULL
67108864          | 605.51         | 110.82995            | NULL
67108864          | 605.88         | 110.76336            | NULL
67108864          | 605.65         | 110.80433            | NULL
67108864          | 606.57         | 110.63700            | NULL
67108864          | 605.80         | 110.77799            | NULL
67108864          | 606.15         | 110.71293            | NULL
67108864          | 605.00         | 110.92374            | NULL
67108864          | 605.65         | 110.80433            | NULL
67108864          | 605.34         | 110.86071            | NULL
67108864          | 605.99         | 110.74289            | NULL
67108864          | 605.68         | 110.79921            | NULL
67108864          | 605.84         | 110.77068            | NULL
67108864          | 606.24         | 110.69759            | NULL
